	surface	ocr_transcript	gold_transcript	noisy_entity	document_id	language	entity_fine_type	wikidata_id
2626	Menander	Menander		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q118992
2627	frag. incert.	frag. incert.		False	sophoclesplaysa05campgoog_0098	en	work.fragm	
2628	Herodotus	Herodotus		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q26825
2629	Dict. Ant.	Dict. Ant.		False	sophoclesplaysa05campgoog_0098	en	work.seclit	
2630	Dict. Ant. “Tuba’	Dict. Ant. “Tuba’		False	sophoclesplaysa05campgoog_0098	en	secondary-meta	
2631	Tuba	Tuba		False	sophoclesplaysa05campgoog_0098	en	work.seclit	
2632	Homer	Homer		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q6691
2633	Achilles	Achilles		False	sophoclesplaysa05campgoog_0098	en	pers.myth	http://www.wikidata.org/entity/Q41746
2634	Il.	Il.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q8275
2635	Pausa- nias	Pausa- nias		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q192931
2636	Argos	Agos	Argos	True	sophoclesplaysa05campgoog_0098	en	loc	http://www.wikidata.org/entity/Q13533353
2637	Arist.	Arist.		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q868
2638	De Sens.	De Sens.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q3481081
2639	bell	bel	bell	True	sophoclesplaysa05campgoog_0098	en	pers.editor	
2640	Ar.	Ar.		False	sophoclesplaysa05campgoog_0098	en	pers.author	https://www.wikidata.org/wiki/Q43353
2641	Pax	Bax	Pax	True	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/wiki/Q1193602
2642	bell	bel	bell	True	sophoclesplaysa05campgoog_0098	en	pers.editor	
2643	Thuc.,	Thuc.,		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q41683
2644	Strabo	Strabo		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q45936
2645	Plutarch	Plutarch		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q41523
2646	Diodorus	Diodorus		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q171241
2647	Xen.	Ten.	Xen.	True	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q129772
2648	Cyr.	Cyr.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q1145374
2649	Ant.	Ant.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q241077
2650	Ant.	Ant.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q241077
2651	Eur.	Eur.		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q48305
2652	Or.	Or.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q663886
2653	Il.	Il.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q8275
2654	Ovid	Ovid		False	sophoclesplaysa05campgoog_0098	en	pers.author	http://www.wikidata.org/entity/Q7198
2655	Met.	Met.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q184742
2656	El.	El.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q733444
2657	O. T.	O. T.		False	sophoclesplaysa05campgoog_0098	en	work.primlit	http://www.wikidata.org/entity/Q148643
2658	O. T.	O. T.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q148643
2659	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q40939
2660	Ag.	Ag.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q3320792
2661	Eur.	Eur.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q48305
2662	El.	El.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q540161
2663	Dionys. Halic.	Dionys. Halic.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q26204
2664	25 B.C.	25 B.C.		False	sophoclesplaysa05campgoog_0099	en	date	
2665	De Comp. Verborum	De Comp. Verborum		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q42188444
2666	Her.	Her.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q26825
2667	Plat.	Plat.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q859
2668	Hipp. Ma.	Hipp. Ma.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q634846
2669	Herodotus	Herodotus		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q26825
2670	Thucydides	Thucydides		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q41683
2671	Xeno- phon	Xeno- phon		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q129772
2672	Od.	Od.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q35160
2673	Porphyrius	Porphyrius		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q203445
2674	270 A.D.,	270 A.D.,		False	sophoclesplaysa05campgoog_0099	en	date	
2675	Lobeck	Lobeck		False	sophoclesplaysa05campgoog_0099	en	pers.editor	http://www.wikidata.org/entity/Q84734
2676	Phryn.	Phrym.	Phryn.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	
2677	Hierocles	Hierocles		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q1355265
2678	450 A.D.	450 A.D.		False	sophoclesplaysa05campgoog_0099	en	date	
2679	Stob.	Slob.	Stob.	True	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q444079
2680	Flor.	For.	Flor.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q107029507
2681	Plato	Plato		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q859
2682	Crat.	Crat.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q1347394
2683	Apoll. Rhod.	Apoll. Rhod.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q192638
2684	O. T.	O. T.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q148643
2685	Ph.	Ph.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2686	Ph.	P .	Ph.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2687	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q40939
2688	P.V.	P. P.	P.V.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q846870
2689	O. C.	O. C.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q294001
2690	Tr.	Tr.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q945342
2691	Ant.	Anmi.	Ant.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q241077
2692	Xen.	Ten.	Xen.	True	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q129772
2693	H.	H.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q674638
2694	Iliad	Iliad		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q8275
2695	Eur.	Eur.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q48305
2696	Ion	Ion		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q614607
2697	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q40939
2698	Pers.	Prs.	Pers.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q788458
2699	Eur.	Eur.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q48305
2700	Helen.	Helen.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q614607
2701	Eur.	Eur.		False	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q48305
2702	fr.	fr.		False	sophoclesplaysa05campgoog_0099	en	work.fragm	
2703	Ajax	Ajax		False	sophoclesplaysa05campgoog_0099	en	pers.myth	http://www.wikidata.org/entity/Q172725
2704	Odysseus	Odysseus		False	sophoclesplaysa05campgoog_0099	en	pers.myth	http://www.wikidata.org/entity/Q47231
2705	Ajax	Ajax		False	sophoclesplaysa05campgoog_0099	en	pers.myth	http://www.wikidata.org/entity/Q172725
2706	Galen	Galea	Galen	True	sophoclesplaysa05campgoog_0099	en	pers.author	http://www.wikidata.org/entity/Q8778
2707	Kühn	Κuhn	Kühn	True	sophoclesplaysa05campgoog_0099	en	pers.editor	http://www.wikidata.org/entity/Q97582
2708	Ant.	Ant.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q241077
2709	Ph.	Ph.		False	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2710	Od.	Of.	Od.	True	sophoclesplaysa05campgoog_0099	en	work.primlit	http://www.wikidata.org/entity/Q35160
2711	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q40939
2712	Theb.	The .	Theb.	True	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q506546
2713	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q40939
2714	Suppl.	Suppl.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q1216139
2715	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q40939
2716	P. V.	P. V.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q846870
2717	Eur.	Eur.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q48305
2718	Helen.	Helen.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q1248812
2719	Callim.	Callim.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q192417
2720	Hymn. Dian.	Hymn. Dian.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	
2721	Il.	Il.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q8275
2722	Pind.	Pind.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q134929
2723	I.	I.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q19175126
2724	Ajax	Ajax		False	sophoclesplaysa05campgoog_0100	en	pers.myth	http://www.wikidata.org/entity/Q172725
2725	Ajax	Ajax		False	sophoclesplaysa05campgoog_0100	en	pers.myth	http://www.wikidata.org/entity/Q172725
2726	Ant.	Ant.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q241077
2727	Plat.	Plat.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q859
2728	Rep.	Fop.	Rep.	True	sophoclesplaysa05campgoog_0100	en	work.primlit	
2729	Her.	Her.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q26825
2730	Xen.	Ten.	Xen.	True	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q129772
2731	Cyn.	Cνn.	Cyn.	True	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q3008827
2732	Appian	Appiam	Appian	True	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q190368
2733	Bell. Civ.	BRell. Civ.	Bell. Civ.	True	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q87768678
2734	Aelian	Aelian		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q313782
2735	N. A.	V. A.	N. A.	True	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q26257566
2736	Oppian	Oppian		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q17996276
2737	Cyneg.	Cyneg.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q87743321
2738	Ajax	Ajax		False	sophoclesplaysa05campgoog_0100	en	pers.myth	http://www.wikidata.org/entity/Q172725
2739	Ajax	Ajax		False	sophoclesplaysa05campgoog_0100	en	pers.myth	http://www.wikidata.org/entity/Q172725
2740	Odysseus	Odysseus		False	sophoclesplaysa05campgoog_0100	en	pers.myth	http://www.wikidata.org/entity/Q47231
2741	Eur.	Eur.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q48305
2742	Helen.	Helen.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q1248812
2743	Ar.	Ar.		False	sophoclesplaysa05campgoog_0100	en	pers.author	http://www.wikidata.org/entity/Q43353
2744	Ach.	Ach.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q1059987
2745	O.T.	O.T.		False	sophoclesplaysa05campgoog_0100	en	work.primlit	http://www.wikidata.org/entity/Q148643
2746	Ajax	Ajax		False	sophoclesplaysa05campgoog_0101	en	pers.myth	http://www.wikidata.org/entity/Q172725
2747	Xen.	Ten.	Xen.	True	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q129772
2748	H.	HI.	H.	True	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q674638
2749	O.C.	O.C.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q294001
2750	Eur.	Eur.		False	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q48305
2751	Hipp.	Hipp.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q375786
2752	Baccy.	Baccy.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q934597
2753	Mathiae	Mathiae		False	sophoclesplaysa05campgoog_0101	en	pers.editor	http://www.wikidata.org/entity/Q4820726
2754	El.	El.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q733444
2755	O.T.	O.T.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q148643
2756	Ph.	Ph.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2757	O.T.	O. 7a.	O.T.	True	sophoclesplaysa05campgoog_0101	en	work.primlit	https://www.wikidata.org/wiki/Q148643
2758	Arist.	Arist.		False	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q868
2759	Rhet.	Fhet.	Rhet.	True	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q1896045
2760	Anaxi- menes	Anaxi- menes		False	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q221787
2761	Stob.	Slob.	Stob.	True	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q444079
2762	Eclog.	Eclog.	Eclog.	False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q107029507
2763	O.T.	O.T.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q148643
2764	Tr.	Tr.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q945342
2765	Ph.	Ph.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2766	O. T.	O. T	O. T.	True	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q148643
2767	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0101	en	pers.author	http://www.wikidata.org/entity/Q40939
2768	Pers.	Fers.	Pers.	True	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q788458
2769	Tr.	Tr.		False	sophoclesplaysa05campgoog_0101	en	work.primlit	http://www.wikidata.org/entity/Q945342
2770	Ajax	Ajax		False	sophoclesplaysa05campgoog_0102	en	pers.myth	http://www.wikidata.org/entity/Q172725
2771	Ph.	Ph.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2772	Ph.	Ph.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2773	Ph.	Ph.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2774	El.	El.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q540161
2775	Her.	Her.		False	sophoclesplaysa05campgoog_0102	en	pers.author	http://www.wikidata.org/entity/Q26825
2776	O. T.	Q. T.	O. T.	True	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q148643
2777	Ph.	Ph.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2778	Tr.	Tr.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q945342
2779	El.	El.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q733444
2780	O.C.	O.C.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q294001
2781	Agamemnon	Agamemnon		False	sophoclesplaysa05campgoog_0102	en	pers.myth	http://www.wikidata.org/entity/Q128176
2782	Menelaüs	Menelais	Menelaüs	True	sophoclesplaysa05campgoog_0102	en	pers.myth	http://www.wikidata.org/entity/Q171839
2783	Paus.	Pans.	Paus.	True	sophoclesplaysa05campgoog_0102	en	pers.author	http://www.wikidata.org/entity/Q192931
2784	O.C.	O.C.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q294001
2785	Il.	Il.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q8275
2786	Lycophron	Lycophron		False	sophoclesplaysa05campgoog_0102	en	pers.author	http://www.wikidata.org/entity/Q432737
2787	Athen.	Athen.		False	sophoclesplaysa05campgoog_0102	en	pers.author	
2788	frag. adesp.	frag. adesp.		False	sophoclesplaysa05campgoog_0102	en	work.fragm	
2789	O. T.	O. T.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q148643
2790	Thebes	Thebes		False	sophoclesplaysa05campgoog_0102	en	loc	http://www.wikidata.org/entity/Q11225429
2791	El.	El.		False	sophoclesplaysa05campgoog_0102	en	work.primlit	http://www.wikidata.org/entity/Q733444
2792	Plat.	Plat.		False	sophoclesplaysa05campgoog_0103	en	pers.author	http://www.wikidata.org/entity/Q859
2793	Tim.	Tim.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q371884
2794	Ar.	Ar.		False	sophoclesplaysa05campgoog_0103	en	pers.author	http://www.wikidata.org/entity/Q43353
2795	Plut.	Plmt.	Plut.	True	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q1196456
2796	Athena	Athena		False	sophoclesplaysa05campgoog_0103	en	pers.myth	http://www.wikidata.org/entity/Q37122
2797	El.	El.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q733444
2798	Ajax	Ajax		False	sophoclesplaysa05campgoog_0103	en	pers.myth	http://www.wikidata.org/entity/Q172725
2799	O.T.	O.T.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q148643
2800	El.	El.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q733444
2801	Greece	Greece		False	sophoclesplaysa05campgoog_0103	en	loc	http://www.wikidata.org/entity/Q41
2802	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0103	en	pers.author	http://www.wikidata.org/entity/Q40939
2803	Ch.	Ch.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q11688406
2804	Il.	Il.		False	sophoclesplaysa05campgoog_0103	en	work.primlit	http://www.wikidata.org/entity/Q8275
2805	Ant.	Ant.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q3618696
2806	Eur.	Eur.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q48305
2807	Suppl.	Seppl.	Suppl.	True	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q672319
2808	O. T.	O. T.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q148643
2809	O. C.	O. C.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q294001
2810	ib.	fb.	ib.	True	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q76347075
2811	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q40939
2812	Pers.	Pers.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q788458
2813	Ph.	Ph.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q1415903
2814	ib.	ib.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	
2815	O. T.	2- :	O. T.	True	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q294001
2816	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q40939
2817	Th.	Th.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q506546
2818	Eur.	Eur.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q48305
2819	Or.	Or.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q663886
2820	Herman	Herman		False	sophoclesplaysa05campgoog_0104	en	pers.editor	http://www.wikidata.org/entity/Q77616
2821	Ajax	Ajax		False	sophoclesplaysa05campgoog_0104	en	pers.myth	http://www.wikidata.org/entity/Q172725
2822	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q40939
2823	Cho.	Cho.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q11688406
2824	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0104	en	pers.author	http://www.wikidata.org/entity/Q40939
2825	Ag.	Ag.		False	sophoclesplaysa05campgoog_0104	en	work.primlit	http://www.wikidata.org/entity/Q3320792
2826	Eur.	Eur.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q48305
2827	Alc.	4le.	Alc.	True	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q1246408
2828	Zeus	Zeus		False	sophoclesplaysa05campgoog_0105	en	pers.myth	http://www.wikidata.org/entity/Q34201
2829	Aesch.	Aesch.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q40939
2830	P. V.	P. .	P. V.	True	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q846870
2831	El.	El.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q733444
2832	Ar.	Ar.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q43353
2833	Eccl.	Eccl.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q608261
2834	Vesp.	Vesp.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q1217552
2835	Plut.	Blut.	Plut.	True	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q1196456
2836	Dem.	Den.	Dem.	True	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q117253
2837	or.	ot.	or.	True	sophoclesplaysa05campgoog_0105	en	work.primlit	
2838	Eur.	Eur.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q48305
2839	Or.	Or.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q663886
2840	Helen.	Helen.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q1248812
2841	I. T.	I. T.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q523227
2842	Thuc.	Thuc.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q41683
2843	Tr.	Tr.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q945342
2844	Plat.	Plat.		False	sophoclesplaysa05campgoog_0105	en	pers.author	
2845	Phaedr.	Phaedr.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q555862
2846	Ami.	Ami.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q241077
2847	Plat.	Plat.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q859
2848	Phaed.	Phaed.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q244161
2849	Seyffert	Seyffert		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q17546877
2850	El.	El.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q540161
2851	O. C.	O. C.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q294001
2852	Eur.	Eur.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q48305
2853	Or.	Or.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	
2854	Her.	Her.		False	sophoclesplaysa05campgoog_0105	en	pers.author	http://www.wikidata.org/entity/Q26825
2855	Il.	II.	Il.	True	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q8275
2856	O. T.	O. T.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q148643
2857	Whitelaw	Whitelaw		False	sophoclesplaysa05campgoog_0105	en	pers.author	
2858	Translasion	Translasion		False	sophoclesplaysa05campgoog_0105	en	work.seclit	
2859	Ant.	Ant.		False	sophoclesplaysa05campgoog_0105	en	work.primlit	http://www.wikidata.org/entity/Q241077
